SampleDate,N_gene,S_gene,PV_Concentration_Merged,BA.1,BA.2,BA.4,BA.45,Delta,BA.1_norm,BA.2_norm,BA.4_norm,BA.45_norm,Delta_norm,NormalizedConc_Sgene,NormalizedConc,sum,BA.1_prop,BA.2_prop,BA.4_prop,BA.45_prop,Delta_prop,positives,Testing,City,NormalizedConc_crude,NormalizedConc_S_gene_crude,positives_crude
2022-03-05,11068.5712,8720.5438,695912299.0,4024.72919,1564.41156,0.0,0.0,0.0,5.783385630320639e-06,2.2480010228990078e-06,0.0,0.0,0.0,1.2531095962136458e-05,1.590512370007704e-05,5589.1407500000005,0.7200980204336417,0.2799019795663582,0.0,0.0,0.0,6.0,1094.0,Davis (sludge),1.590512370007704e-05,1.2531095962136458e-05,6.0
2022-03-06,11649.7696,11256.5284,1149394777.0,8356.37481,1469.73886,0.0,0.0,0.0,7.27023906599847e-06,1.2787067502047643e-06,0.0,0.0,0.0,9.793439665160406e-06,1.0135568590634025e-05,9826.113669999999,0.8504252129214378,0.14957478707856228,0.0,0.0,0.0,2.0,321.0,Davis (sludge),1.0135568590634025e-05,9.793439665160406e-06,2.0
2022-03-07,13090.1827,9661.51927,874713268.0,7479.74639,3217.8546,0.0,0.0,0.0,8.551083724958429e-06,3.6787536187229756e-06,0.0,0.0,0.0,1.1045355802239873e-05,1.4965112773389416e-05,10697.60099,0.6991984835657999,0.30080151643420006,0.0,0.0,0.0,4.0,466.0,Davis (sludge),1.4965112773389416e-05,1.1045355802239873e-05,4.0
2022-03-08,8889.94962,12309.5606,770868347.0,6154.42033,3630.20904,0.0,0.0,0.0,7.983750213575705e-06,4.709246467477539e-06,0.0,0.0,0.0,1.5968434360945426e-05,1.1532383778108352e-05,9784.62937,0.6289886001067815,0.37101139989321846,0.0,0.0,0.0,7.0,1153.0,Davis (sludge),1.1532383778108352e-05,1.5968434360945426e-05,7.0
2022-03-09,0.0,5153.69437,388532547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3264511325482342e-05,0.0,0.0,0.6895921584275968,0.3104078415724032,0.0,0.0,0.0,5.0,1348.0,Davis (sludge),0.0,1.3264511325482342e-05,5.0
2022-03-10,15185.1972,15538.3881,927142142.0,11300.2407,3762.81611,0.0,0.0,0.0,1.2188250526098943e-05,4.058510491048308e-06,0.0,0.0,0.0,1.6759445392570668e-05,1.6378499597961323e-05,15063.05681,0.7501957167484121,0.2498042832515879,0.0,0.0,0.0,8.0,1383.0,Davis (sludge),1.6378499597961323e-05,1.6759445392570668e-05,8.0
2022-03-11,3231.60127,3877.94315,644997533.0,969.461201,2658.87702,0.0,0.0,0.0,1.5030463705665057e-06,4.122305720508857e-06,0.0,0.0,0.0,6.012337957267815e-06,5.0102536903811695e-06,3628.338221,0.2671915190786179,0.7328084809213821,0.0,0.0,0.0,3.0,1025.0,Davis (sludge),5.0102536903811695e-06,6.012337957267815e-06,3.0
2022-03-12,19465.295,16286.936,1059597120.0,12314.1822,2692.85043,0.0,0.0,0.0,1.1621570092602743e-05,2.5413908542899775e-06,0.0,0.0,0.0,1.5370876055231258e-05,1.837046801335209e-05,15007.03263,0.8205607666490426,0.17943923335095727,0.0,0.0,0.0,0.0,1003.0,Davis (sludge),1.837046801335209e-05,1.5370876055231258e-05,0.0
2022-03-13,26236.9037,24543.8565,861474376.0,17348.9268,5148.52487,0.0,0.0,0.0,2.0138645191694016e-05,5.97641092229074e-06,0.0,0.0,0.0,2.8490524133709118e-05,3.0455814393253642e-05,22497.451670000002,0.7711507531821714,0.2288492468178286,0.0,0.0,0.0,2.0,297.0,Davis (sludge),3.0455814393253642e-05,2.8490524133709118e-05,2.0
2022-03-14,18109.5005,19594.1158,1197374732.0,8311.91224,9814.46606,0.0,0.0,0.0,6.94178022791281e-06,8.196653727281093e-06,0.0,0.0,0.0,1.6364230241665063e-05,1.5124338284432745e-05,18126.3783,0.4585533912199107,0.5414466087800893,0.0,0.0,0.0,2.0,566.0,Davis (sludge),1.5124338284432745e-05,1.6364230241665063e-05,2.0
2022-03-15,25504.6555,29437.6164,1948603352.0,9951.58287,17516.6512,0.0,0.0,0.0,5.107033640163829e-06,8.989336481445198e-06,0.0,0.0,0.0,1.510703364529571e-05,1.3088685018335122e-05,27468.23407,0.36229423575754466,0.6377057642424554,0.0,0.0,0.0,6.0,934.0,Davis (sludge),1.3088685018335122e-05,1.510703364529571e-05,6.0
2022-03-16,36928.7983,29262.7493,1678391486.0,5921.24799,19676.3827,0.0,0.0,0.0,3.5279301875581605e-06,1.1723357073797738e-05,0.0,0.0,0.0,1.7434996271185805e-05,2.200249382103932e-05,25597.630689999998,0.23132015856112814,0.7686798414388718,0.0,0.0,0.0,2.0,1379.0,Davis (sludge),2.200249382103932e-05,1.7434996271185805e-05,2.0
2022-03-17,50937.9307,52447.857,1201923703.0,3771.70551,39245.9906,0.0,0.0,0.0,3.1380573497184786e-06,3.2652647170566694e-05,0.0,0.0,0.0,4.3636594293872584e-05,4.238033626665236e-05,43017.69611,0.0876779988485534,0.9123220011514466,0.0,0.0,0.0,7.0,1423.0,Davis (sludge),4.238033626665236e-05,4.3636594293872584e-05,7.0
2022-03-18,34393.0546,39767.9738,1104906123.0,7522.53048,37785.0883,0.0,0.0,0.0,6.8082983010132164e-06,3.419755535194912e-05,0.0,0.0,0.0,3.599217433244327e-05,3.112758078181091e-05,45307.618780000004,0.16603235134750993,0.8339676486524901,0.0,0.0,0.0,3.0,1153.0,Davis (sludge),3.112758078181091e-05,3.599217433244327e-05,3.0
2022-03-19,16080.1117,17542.1302,818951840.0,6577.76163,10389.1861,0.0,0.0,0.0,8.031927286469007e-06,1.268595489082728e-05,0.0,0.0,0.0,2.1420221975446076e-05,1.963499062411289e-05,16966.94773,0.3876809037591112,0.6123190962408889,0.0,0.0,0.0,5.0,910.0,Davis (sludge),1.963499062411289e-05,2.1420221975446076e-05,5.0
2022-03-20,13501.3842,16774.958,1093649619.0,5727.44664,6270.72243,0.0,0.0,0.0,5.2370032782867e-06,5.733758162631426e-06,0.0,0.0,0.0,1.533851217846033e-05,1.2345255706617679e-05,11998.16907,0.4773600544037008,0.5226399455962992,0.0,0.0,0.0,0.0,81.0,Davis (sludge),1.2345255706617679e-05,1.533851217846033e-05,0.0
2022-03-21,10342.2615,9652.7208,644589281.0,3791.95057,5849.69603,0.0,0.0,0.0,5.882739104996069e-06,9.075074939075817e-06,0.0,0.0,0.0,1.497499428632292e-05,1.6044730815187105e-05,9641.6466,0.3932886909586584,0.6067113090413415,0.0,0.0,0.0,3.0,317.0,Davis (sludge),1.6044730815187105e-05,1.497499428632292e-05,3.0
2022-03-22,6826.29563,14108.3239,1077125569.0,5005.89232,8818.77227,0.0,0.0,0.0,4.647454729579444e-06,8.187320516573866e-06,0.0,0.0,0.0,1.3098123659898003e-05,6.337511453133093e-06,13824.66459,0.3620986453169349,0.637901354683065,0.0,0.0,0.0,2.0,296.0,Davis (sludge),6.337511453133093e-06,1.3098123659898003e-05,2.0
2022-03-23,39151.8348,25531.3943,1261456556.0,2269.09151,27661.9392,0.0,0.0,0.0,1.798786885848172e-06,2.1928570641952413e-05,0.0,0.0,0.0,2.023961441919051e-05,3.103700608140483e-05,29931.03071,0.07581067060419985,0.9241893293958002,0.0,0.0,0.0,6.0,572.0,Davis (sludge),3.103700608140483e-05,2.023961441919051e-05,6.0
2022-03-24,13676.273,15553.6762,821303853.0,4022.0772,14464.9423,0.0,0.0,0.0,4.8971853538838814e-06,1.761216904944923e-05,0.0,0.0,0.0,1.8937785501902423e-05,1.6651904103510882e-05,18487.019500000002,0.2175622306234923,0.7824377693765076,0.0,0.0,0.0,5.0,695.0,Davis (sludge),1.6651904103510882e-05,1.8937785501902423e-05,5.0
2022-03-25,26788.2783,36905.5841,519666679.0,4099.40914,30727.7325,0.0,0.0,0.0,7.888535681926991e-06,5.912969551776861e-05,0.0,0.0,0.0,7.101779966154036e-05,5.1548962791974586e-05,34827.14164,0.11770730949943096,0.8822926905005689,0.0,0.0,0.0,0.0,,Davis (sludge),5.1548962791974586e-05,7.101779966154036e-05,0.0
2022-03-26,41814.5956,42937.6045,506677847.0,1402.62318,29971.5892,0.0,0.0,0.0,2.7682741377086497e-06,5.9153147068614585e-05,0.0,0.0,0.0,8.474340205365245e-05,8.25269860278695e-05,31374.212379999997,0.0447062435547904,0.9552937564452096,0.0,0.0,0.0,5.0,395.0,Davis (sludge),8.25269860278695e-05,8.474340205365245e-05,5.0
2022-03-27,64630.7918,62864.1101,704121908.0,2824.10997,66484.9489,0.0,0.0,0.0,4.010825310096728e-06,9.442249721904691e-05,0.0,0.0,0.0,8.92801507604845e-05,9.178920733141e-05,69309.05887000001,0.040746621236006975,0.959253378763993,0.0,0.0,0.0,4.0,575.0,Davis (sludge),9.178920733141e-05,8.92801507604845e-05,4.0
2022-03-28,79224.0261,61276.1718,714507539.0,2091.1931,23335.1982,0.0,0.0,0.0,2.926761420777675e-06,3.265913503538274e-05,0.0,0.0,0.0,8.576000735521979e-05,0.00011087920249362128,25426.3913,0.08224498220476927,0.9177550177952307,0.0,0.0,0.0,3.0,444.0,Davis (sludge),0.00011087920249362128,8.576000735521979e-05,3.0
2022-03-29,15254.2427,20576.3156,1612887869.0,1773.56911,20636.752,0.0,0.0,0.0,1.0996233179555273e-06,1.279490806313455e-05,0.0,0.0,0.0,1.2757437138365631e-05,9.457720523037799e-06,22410.32111,0.07914072722539404,0.9208592727746059,0.0,0.0,0.0,5.0,1063.0,Davis (sludge),9.457720523037799e-06,1.2757437138365631e-05,5.0
2022-03-30,12153.6453,13166.5689,1570969473.0,1012.7027,16516.5668,0.0,0.0,0.0,6.44635505275665e-07,1.0513614098725394e-05,0.0,0.0,0.0,8.38117425340957e-06,7.736398134325809e-06,17529.269500000002,0.0577720994020886,0.9422279005979113,0.0,0.0,0.0,3.0,1278.0,Davis (sludge),7.736398134325809e-06,8.38117425340957e-06,3.0
2022-03-31,28411.0646,30019.6054,894800967.0,0.0,28886.9128,0.0,0.0,0.0,0.0,3.2283059434825126e-05,0.0,0.0,0.0,3.354891926485815e-05,3.175126720666586e-05,28886.9128,0.0,1.0,0.0,0.0,0.0,6.0,944.0,Davis (sludge),3.175126720666586e-05,3.354891926485815e-05,6.0
2022-04-01,22235.8098,22536.361,1165713356.0,2102.9624,20077.1402,0.0,0.0,0.0,1.804013301534138e-06,1.722305067250169e-05,0.0,0.0,0.0,1.9332678041307437e-05,1.9074852051364845e-05,22180.102600000002,0.0948130149767657,0.9051869850232342,0.0,0.0,0.0,2.0,1375.0,Davis (sludge),1.9074852051364845e-05,1.9332678041307437e-05,2.0
2022-04-02,12757.5097,16803.0974,1115750486.0,933.391443,10566.8127,0.0,0.0,0.0,8.36559297720978e-07,9.470587584400121e-06,0.0,0.0,0.0,1.5059905965391619e-05,1.1434016709001014e-05,11500.204143,0.08116303253348256,0.9188369674665174,0.0,0.0,0.0,4.0,885.0,Davis (sludge),1.1434016709001014e-05,1.5059905965391619e-05,4.0
2022-04-03,33353.719,43362.7586,1004721400.0,1667.33025,37776.221,0.0,0.0,0.0,1.6594951097886439e-06,3.759870248608221e-05,0.0,0.0,0.0,4.315898775521254e-05,3.319698276557063e-05,39443.55125,0.042271301573029635,0.9577286984269704,0.0,0.0,0.0,4.0,272.0,Davis (sludge),3.319698276557063e-05,4.315898775521254e-05,4.0
2022-04-04,46089.3236,30283.3415,1073743979.0,7898.55059,29026.587,0.0,0.0,0.0,7.356083707548315e-06,2.7033061481781777e-05,0.0,0.0,0.0,2.8203502969305125e-05,4.292394136908125e-05,36925.13759,0.21390714037959527,0.7860928596204048,0.0,0.0,0.0,3.0,528.0,Davis (sludge),4.292394136908125e-05,2.8203502969305125e-05,3.0
2022-04-05,22302.1801,27569.1908,992374790.0,929.090555,0.0,0.0,0.0,0.0,9.362295015575718e-07,0.0,0.0,0.0,0.0,2.77810269646209e-05,2.2473545604680264e-05,929.090555,1.0,0.0,0.0,0.0,0.0,5.0,971.0,Davis (sludge),2.2473545604680264e-05,2.77810269646209e-05,5.0
2022-04-06,15909.6532,19029.7398,852565485.0,2807.24735,17401.5232,0.0,0.0,0.0,3.292705838308714e-06,2.0410776070767162e-05,0.0,0.0,0.0,2.232056086577326e-05,1.8660916351780298e-05,20208.77055,0.13891232735085907,0.8610876726491409,0.0,0.0,0.0,0.0,1153.0,Davis (sludge),1.8660916351780298e-05,2.232056086577326e-05,0.0
2022-04-07,39852.6404,63193.771,1748683966.0,1619.49061,61593.9713,0.0,0.0,0.0,9.261196656960712e-07,3.522304344157291e-05,0.0,0.0,0.0,3.6137902690645475e-05,2.2790075951322583e-05,63213.46191,0.02561939436738563,0.9743806056326143,0.0,0.0,0.0,9.0,1063.0,Davis (sludge),2.2790075951322583e-05,3.6137902690645475e-05,9.0
2022-04-08,36171.6057,37419.3556,632086015.0,1558.59632,33474.3515,0.0,0.0,0.0,2.4657978234180675e-06,5.2958538403986044e-05,0.0,0.0,0.0,5.919978406736305e-05,5.7225764914289395e-05,35032.947819999994,0.04448944256726839,0.9555105574327317,0.0,0.0,0.0,6.0,1286.0,Davis (sludge),5.7225764914289395e-05,5.919978406736305e-05,6.0
2022-04-09,33214.632,35954.7744,1717845310.0,0.0,28402.5268,0.0,0.0,0.0,0.0,1.653380932186496e-05,0.0,0.0,0.0,2.0930158373806082e-05,1.9335054097507764e-05,28402.5268,0.0,1.0,0.0,0.0,0.0,6.0,1103.0,Davis (sludge),1.9335054097507764e-05,2.0930158373806082e-05,6.0
2022-04-10,37474.2296,36387.7826,692867405.0,2714.95978,39422.2429,0.0,0.0,0.0,3.918440614189378e-06,5.689723981170683e-05,0.0,0.0,0.0,5.251767125630625e-05,5.408571586651561e-05,42137.202679999995,0.06443141944229318,0.9355685805577069,0.0,0.0,0.0,11.0,262.0,Davis (sludge),5.408571586651561e-05,5.251767125630625e-05,11.0
2022-04-11,44176.6769,46938.8023,865053246.0,1725.03865,39591.6167,0.0,0.0,0.0,1.994141583742465e-06,4.5767837856306935e-05,0.0,0.0,0.0,5.4261171225060065e-05,5.106815921941526e-05,41316.65535,0.04175165282346602,0.958248347176534,0.0,0.0,0.0,4.0,607.0,Davis (sludge),5.106815921941526e-05,5.4261171225060065e-05,4.0
2022-04-12,75239.1704,90662.3037,1098427506.0,88576.2611,83778.8888,0.0,0.0,0.0,8.063915061864811e-05,7.627165957003993e-05,0.0,0.0,0.0,8.253826784632613e-05,6.84971652558016e-05,172355.14990000002,0.5139171133058206,0.4860828866941793,0.0,0.0,0.0,5.0,1003.0,Davis (sludge),6.84971652558016e-05,8.253826784632613e-05,5.0
2022-04-13,78738.258,70042.47,1186683165.0,0.0,76544.191,0.0,0.0,0.0,0.0,6.450263495564126e-05,0.0,0.0,0.0,5.902373275852447e-05,6.635154211528736e-05,76544.191,0.0,1.0,0.0,0.0,0.0,9.0,1358.0,Davis (sludge),6.635154211528736e-05,5.902373275852447e-05,9.0
2022-04-14,95516.2698,102445.486,675874867.0,0.0,106236.544,0.0,0.0,0.0,0.0,0.00015718374685472658,0.0,0.0,0.0,0.00015157463459874445,0.00014132241700888693,106236.544,0.0,1.0,0.0,0.0,0.0,8.0,1085.0,Davis (sludge),0.00014132241700888693,0.00015157463459874445,8.0
2022-04-15,137262.811,171906.388,2658668403.0,1370.95725,178533.608,0.0,0.0,0.0,5.156555997931269e-07,6.715151381742283e-05,0.0,0.0,0.0,6.465882988868544e-05,5.1628405725631214e-05,179904.56525,0.00762046948666857,0.9923795305133314,0.0,0.0,0.0,8.0,1299.0,Davis (sludge),5.1628405725631214e-05,6.465882988868544e-05,8.0
2022-04-16,51101.7754,51514.0187,1418887290.0,0.0,49955.818,0.0,0.0,0.0,0.0,3.520774225837205e-05,0.0,0.0,0.0,3.630592723118973e-05,3.6015387381474114e-05,49955.818,0.0,1.0,0.0,0.0,0.0,10.0,1187.0,Davis (sludge),3.6015387381474114e-05,3.630592723118973e-05,10.0
2022-04-17,141191.314,172954.509,912908556.0,1044.82868,152697.389,0.0,0.0,0.0,1.1445052991704023e-06,0.00016726471451758415,0.0,0.0,0.0,0.00018945436305013664,0.00015466096036895947,153742.21768,0.006795977681125382,0.9932040223188746,0.0,0.0,0.0,0.0,,Davis (sludge),0.00015466096036895947,0.00018945436305013664,0.0
2022-04-18,96077.9218,77411.4884,1179373790.0,1021.23117,85813.2579,0.0,0.0,0.0,8.659096705888301e-07,7.276171357004636e-05,0.0,0.0,0.0,6.563778935599374e-05,8.146520010420105e-05,86834.48907,0.011760663083728789,0.9882393369162712,0.0,0.0,0.0,8.0,526.0,Davis (sludge),8.146520010420105e-05,6.563778935599374e-05,8.0
2022-04-19,144870.736,128065.004,1271537449.0,1457.73819,134547.966,0.0,0.0,0.0,1.1464374809774084e-06,0.00010581518153933663,0.0,0.0,0.0,0.0001007166592700173,0.00011393351891753838,136005.70419,0.01071821361230217,0.9892817863876978,0.0,0.0,0.0,13.0,611.0,Davis (sludge),0.00011393351891753838,0.0001007166592700173,13.0
2022-04-20,212875.035,260849.283,1837270773.0,0.0,229313.79,0.0,0.0,0.0,0.0,0.00012481219065253155,0.0,0.0,0.0,0.00014197650495145607,0.00011586481324818855,229313.79,0.0,1.0,0.0,0.0,0.0,27.0,1693.0,Davis (sludge),0.00011586481324818855,0.00014197650495145607,27.0
2022-04-21,91971.0015,113241.352,1013931863.0,950.637878,85793.2888,0.0,0.0,0.0,9.375757017708004e-07,8.461445184901936e-05,0.0,0.0,0.0,0.00011168536677104111,9.070728010053669e-05,86743.92667799999,0.010959128948921574,0.9890408710510785,0.0,0.0,0.0,6.0,1083.0,Davis (sludge),9.070728010053669e-05,0.00011168536677104111,6.0
2022-04-22,98229.7552,108474.576,872025622.0,0.0,111238.074,0.0,0.0,0.0,0.0,0.0001275628504411078,0.0,0.0,0.0,0.00012439379447499766,0.00011264549196927152,111238.074,0.0,1.0,0.0,0.0,0.0,13.0,1176.0,Davis (sludge),0.00011264549196927152,0.00012439379447499766,13.0
2022-04-23,166938.946,189287.909,1367986008.0,9562.79108,159618.378,0.0,0.0,0.0,6.990415855189069e-06,0.00011668129430165926,0.0,0.0,0.0,0.0001383697697878793,0.00012203264143327408,169181.16908,0.05652396854804854,0.9434760314519515,0.0,0.0,0.0,11.0,1161.0,Davis (sludge),0.00012203264143327408,0.0001383697697878793,11.0
2022-04-24,99239.9001,110321.523,1447759712.0,2979.66176,103823.141,0.0,0.0,0.0,2.058118992608077e-06,7.171296461660345e-05,0.0,0.0,0.0,7.62015423454469e-05,6.854721766148995e-05,106802.80276,0.02789872253348719,0.9721012774665128,0.0,0.0,0.0,9.0,253.0,Davis (sludge),6.854721766148995e-05,7.62015423454469e-05,9.0
2022-04-25,175657.0,180882.171,21753000000.0,4168.24344,178852.05,0.0,0.0,0.0,1.9161694662805132e-07,8.221948696731485e-06,0.0,0.0,0.0,8.315274720728175e-06,8.075070105272836e-06,183020.29343999998,0.022774760993192738,0.9772252390068074,0.0,0.0,0.0,9.0,516.0,Davis (sludge),8.075070105272836e-06,8.315274720728175e-06,9.0
2022-04-26,73059.2205,73956.1842,1657231236.0,3135.74745,62257.9304,0.0,0.0,0.0,1.8921604794081976e-06,3.7567437209468575e-05,0.0,0.0,0.0,4.462635182915416e-05,4.40851094964517e-05,65393.67785,0.0479518441705141,0.9520481558294859,0.0,0.0,0.0,8.0,1081.0,Davis (sludge),4.40851094964517e-05,4.462635182915416e-05,8.0
2022-04-27,95773.3776,120964.177,1573877321.0,0.0,116617.045,0.0,0.0,0.0,0.0,7.40953843377733e-05,0.0,0.0,0.0,7.68574369717346e-05,6.0851869661066174e-05,116617.045,0.0,1.0,0.0,0.0,0.0,14.0,1298.0,Davis (sludge),6.0851869661066174e-05,7.68574369717346e-05,14.0
2022-04-28,86577.4471,91260.2222,1513895647.0,1753.93453,82774.5434,0.0,0.0,0.0,1.158557086464758e-06,5.467651853285235e-05,0.0,0.0,0.0,6.028171253470815e-05,5.718851710259261e-05,84528.47793,0.020749628680791745,0.9792503713192082,0.0,0.0,0.0,13.0,1187.0,Davis (sludge),5.718851710259261e-05,6.028171253470815e-05,13.0
2022-04-29,92517.0082,92517.0082,1726500604.0,0.0,86988.3145,0.0,0.0,0.0,0.0,5.0384178434958714e-05,0.0,0.0,0.0,5.3586432570978696e-05,5.3586432570978696e-05,86988.3145,0.0,1.0,0.0,0.0,0.0,17.0,1322.0,Davis (sludge),5.3586432570978696e-05,5.3586432570978696e-05,17.0
2022-04-30,191217.014,152050.313,948788291.0,0.0,143115.529,0.0,0.0,0.0,0.0,0.00015084031955027574,0.0,0.0,0.0,0.00016025736662468994,0.000201538125853621,143115.529,0.0,1.0,0.0,0.0,0.0,13.0,1021.0,Davis (sludge),0.000201538125853621,0.00016025736662468994,13.0
2022-05-01,374430.191,313480.285,1121180791.0,0.0,329461.066,0.0,0.0,0.0,0.0,0.0002938518646097639,0.0,0.0,0.0,0.0002795983373211395,0.00033396058334716865,329461.066,0.0,1.0,0.0,0.0,0.0,5.0,151.0,Davis (sludge),0.00033396058334716865,0.0002795983373211395,5.0
2022-05-02,292593.326,229228.661,1125486421.0,0.0,199348.086,0.0,0.0,0.0,0.0,0.00017712171580255788,0.0,0.0,0.0,0.0002036707477966098,0.00025997055187927497,199348.086,0.0,1.0,0.0,0.0,0.0,9.0,431.0,Davis (sludge),0.00025997055187927497,0.0002036707477966098,9.0
2022-05-03,126944.849,134853.16,2114178455.0,0.0,124649.341,0.0,0.0,0.0,0.0,5.895876041362837e-05,0.0,0.0,0.0,6.378513586735042e-05,6.004452873870574e-05,124649.341,0.0,1.0,0.0,0.0,0.0,14.0,1087.0,Davis (sludge),6.004452873870574e-05,6.378513586735042e-05,14.0
2022-05-04,194081.156,173843.46,798723667.0,0.0,152058.337,0.0,0.0,0.0,0.0,0.00019037665125302966,0.0,0.0,0.0,0.0002176515698513789,0.0002429891137806988,152058.337,0.0,1.0,0.0,0.0,0.0,17.0,1225.0,Davis (sludge),0.0002429891137806988,0.0002176515698513789,17.0
2022-05-05,125168.231,75130.1215,862312865.0,0.0,87683.5583,0.0,0.0,0.0,0.0,0.00010168415880006615,0.0,0.0,0.0,8.712629087355665e-05,0.00014515408047402841,87683.5583,0.0,1.0,0.0,0.0,0.0,17.0,1048.0,Davis (sludge),0.00014515408047402841,8.712629087355665e-05,17.0
2022-05-06,660604.481,400815.808,875396373.0,0.0,379957.897,0.0,0.0,0.0,0.0,0.00043404097700094083,0.0,0.0,0.0,0.0004578677960777889,0.0007546347019191956,379957.897,0.0,1.0,0.0,0.0,0.0,14.0,1097.0,Davis (sludge),0.0007546347019191956,0.0004578677960777889,14.0
2022-05-07,329204.806,234533.446,792279217.0,0.0,250493.416,0.0,0.0,0.0,0.0,0.00031616810163026147,0.0,0.0,0.0,0.0002960237261909648,0.0004155161449855373,250493.416,0.0,1.0,0.0,0.0,0.0,15.0,1366.0,Davis (sludge),0.0004155161449855373,0.0002960237261909648,15.0
2022-05-08,231692.015,217161.777,989407648.0,0.0,214913.667,0.0,0.0,0.0,0.0,0.00021721447922343125,0.0,0.0,0.0,0.0002194866569295005,0.0002341724520407184,214913.667,0.0,1.0,0.0,0.0,0.0,6.0,167.0,Davis (sludge),0.0002341724520407184,0.0002194866569295005,6.0
2022-05-09,185527.537,194343.037,982765283.0,0.0,176269.293,0.0,0.0,0.0,0.0,0.00017936052081725804,0.0,0.0,0.0,0.00019775122337120654,0.0001887811262864889,176269.293,0.0,1.0,0.0,0.0,0.0,4.0,424.0,Davis (sludge),0.0001887811262864889,0.00019775122337120654,4.0
2022-05-10,374251.208,259457.654,1700465107.0,0.0,224597.754,0.0,0.0,0.0,0.0,0.00013208018975246165,0.0,0.0,0.0,0.000152580404579863,0.00022008755513970097,224597.754,0.0,1.0,0.0,0.0,0.0,6.0,680.0,Davis (sludge),0.00022008755513970097,0.000152580404579863,6.0
2022-05-11,228665.258,217912.917,1112713264.0,0.0,151854.768,0.0,0.0,0.0,0.0,0.0001364725063617108,0.0,0.0,0.0,0.00019583923734012393,0.00020550241054734114,151854.768,0.0,1.0,0.0,0.0,0.0,44.0,1711.0,Davis (sludge),0.00020550241054734114,0.00019583923734012393,44.0
2022-05-12,539953.357,426568.756,1053816234.0,0.0,418369.215,0.0,0.0,0.0,0.0,0.00039700395714344257,0.0,0.0,0.0,0.0004047847643994446,0.0005123790463451904,418369.215,0.0,1.0,0.0,0.0,0.0,32.0,1371.0,Davis (sludge),0.0005123790463451904,0.0004047847643994446,32.0
2022-05-13,401066.667,407161.905,927151414.0,0.0,367426.671,0.0,0.0,0.0,0.0,0.00039629629578497304,0.0,0.0,0.0,0.000439153625666584,0.00043257946970029645,367426.671,0.0,1.0,0.0,0.0,0.0,24.0,1338.0,Davis (sludge),0.00043257946970029645,0.000439153625666584,24.0
2022-05-14,275482.62,262064.34,737929900.0,0.0,243578.556,0.0,0.0,0.0,0.0,0.00033008359737151185,0.0,0.0,0.0,0.00035513446466934055,0.00037331814309191156,243578.556,0.0,1.0,0.0,0.0,0.0,30.0,1432.0,Davis (sludge),0.00037331814309191156,0.00035513446466934055,30.0
2022-05-15,178027.103,178565.463,852966706.0,0.0,189270.383,0.0,0.0,0.0,0.0,0.00022189656603079652,0.0,0.0,0.0,0.00020934634581153274,0.0002087151840132902,189270.383,0.0,1.0,0.0,0.0,0.0,5.0,245.0,Davis (sludge),0.0002087151840132902,0.00020934634581153274,5.0
2022-05-16,128700.242,125783.79,882053904.0,0.0,124193.009,0.0,0.0,0.0,0.0,0.00014079979515628334,0.0,0.0,0.0,0.00014260329151040183,0.00014590972435625656,124193.009,0.0,1.0,0.0,0.0,0.0,7.0,408.0,Davis (sludge),0.00014590972435625656,0.00014260329151040183,7.0
2022-05-17,315494.961,346435.677,1104822299.0,0.0,321618.887,0.0,0.0,0.0,0.0,0.0002911046303926927,0.0,0.0,0.0,0.00031356687615154664,0.00028556172452851627,321618.887,0.0,1.0,0.0,0.0,0.0,26.0,1140.0,Davis (sludge),0.00028556172452851627,0.00031356687615154664,26.0
2022-05-18,339555.004,344246.204,1099891690.0,0.0,306386.805,0.0,0.0,0.0,0.0,0.00027856088720881235,0.0,0.0,0.0,0.0003129819118826146,0.00030871676464798095,306386.805,0.0,1.0,0.0,0.0,0.0,48.0,1528.0,Davis (sludge),0.00030871676464798095,0.0003129819118826146,48.0
2022-05-19,392763.471,366269.838,877347461.0,0.0,358210.984,0.0,0.0,0.0,0.0,0.00040828861987212155,0.0,0.0,0.0,0.0004174740958189198,0.0004476715195053149,358210.984,0.0,1.0,0.0,0.0,0.0,31.0,1309.0,Davis (sludge),0.0004476715195053149,0.0004174740958189198,31.0
2022-05-20,543189.744,488178.247,1106208956.0,0.0,476075.988,0.0,0.0,0.0,0.0,0.0004303671430409211,0.0,0.0,0.0,0.0004413074440883481,0.0004910371960503274,476075.988,0.0,1.0,0.0,0.0,0.0,19.0,1404.0,Davis (sludge),0.0004910371960503274,0.0004413074440883481,19.0
2022-05-21,160649.606,143457.798,548873286.0,0.0,158500.827,871.912788,0.0,0.0,0.0,0.00028877489767283005,1.5885502359828821e-06,0.0,0.0,0.00026136779045209357,0.00029268978851340925,159372.73978799998,0.0,0.9945290970767032,0.005470902923296867,0.0,0.0,22.0,1100.0,Davis (sludge),0.00029268978851340925,0.00026136779045209357,22.0
2022-05-22,376159.87,388162.845,1541129816.0,0.0,351294.502,0.0,0.0,0.0,0.0,0.00022794608108470986,0.0,0.0,0.0,0.0002518690125712291,0.0002440805869140358,351294.502,0.0,1.0,0.0,0.0,0.0,17.0,447.0,Davis (sludge),0.0002440805869140358,0.0002518690125712291,17.0
